timestamp,length,direction,src_ip,dst_ip,relative_time
1760117786.789592,1090,incoming,64.65.62.230,192.168.202.136,1.5118470191955566
1760117786.7898238,1090,incoming,64.65.62.230,192.168.202.136,1.5120787620544434
1760117786.7898521,66,outgoing,192.168.202.136,64.65.62.230,1.5121071338653564
1760117786.7911735,1090,incoming,64.65.62.230,192.168.202.136,1.5134284496307373
1760117786.7912338,1090,incoming,64.65.62.230,192.168.202.136,1.51348876953125
1760117786.7912543,66,outgoing,192.168.202.136,64.65.62.230,1.5135092735290527
1760117786.7922392,228,incoming,64.65.62.230,192.168.202.136,1.5144941806793213
1760117786.83169,1248,incoming,64.65.62.230,192.168.202.136,1.5539450645446777
1760117786.8317454,66,outgoing,192.168.202.136,64.65.62.230,1.5540003776550293
1760117786.8318794,1248,incoming,64.65.62.230,192.168.202.136,1.5541343688964844
1760117786.8321805,1248,incoming,64.65.62.230,192.168.202.136,1.5544354915618896
1760117786.8322115,66,outgoing,192.168.202.136,64.65.62.230,1.5544664859771729
1760117786.8505397,864,incoming,64.65.62.230,192.168.202.136,1.5727946758270264
1760117786.8937662,66,outgoing,192.168.202.136,64.65.62.230,1.6160211563110352
1760117786.9508379,1514,incoming,64.65.62.230,192.168.202.136,1.6730928421020508
1760117786.9509163,66,outgoing,192.168.202.136,64.65.62.230,1.6731712818145752
1760117786.9509244,1248,incoming,64.65.62.230,192.168.202.136,1.6731793880462646
1760117786.9509296,66,outgoing,192.168.202.136,64.65.62.230,1.6731846332550049
1760117786.9518251,1630,outgoing,192.168.202.136,64.65.62.230,1.6740801334381104
1760117786.9714646,768,incoming,64.65.62.230,192.168.202.136,1.6937196254730225
1760117786.9714649,66,incoming,64.65.62.230,192.168.202.136,1.6937198638916016
1760117786.9719977,66,incoming,64.65.62.230,192.168.202.136,1.6942527294158936
1760117787.0136654,66,outgoing,192.168.202.136,64.65.62.230,1.7359204292297363
1760117787.1178122,602,incoming,64.65.62.230,192.168.202.136,1.8400671482086182
1760117787.1178474,66,outgoing,192.168.202.136,64.65.62.230,1.8401024341583252
1760117787.130542,1514,incoming,185.216.35.222,192.168.202.136,1.852797031402588
1760117787.130572,66,outgoing,192.168.202.136,185.216.35.222,1.8528270721435547
1760117787.1503634,182,incoming,185.216.35.222,192.168.202.136,1.8726184368133545
1760117787.151315,1630,outgoing,192.168.202.136,185.216.35.222,1.8735699653625488
1760117787.151332,1630,outgoing,192.168.202.136,64.65.62.230,1.873586893081665
1760117787.1749089,66,incoming,185.216.35.222,192.168.202.136,1.8971638679504395
1760117787.1760955,66,incoming,185.216.35.222,192.168.202.136,1.898350477218628
1760117787.1760957,66,incoming,64.65.62.230,192.168.202.136,1.898350715637207
1760117787.1760957,66,incoming,64.65.62.230,192.168.202.136,1.898350715637207
1760117787.287248,602,outgoing,192.168.202.136,185.216.35.222,2.00950288772583
1760117787.3088732,66,incoming,185.216.35.222,192.168.202.136,2.031128168106079
1760117787.4623075,1116,incoming,64.65.62.230,192.168.202.136,2.1845624446868896
1760117787.4632049,602,outgoing,192.168.202.136,64.65.62.230,2.185459852218628
1760117787.481699,66,incoming,64.65.62.230,192.168.202.136,2.203953981399536
1760117787.5820627,602,incoming,185.216.35.222,192.168.202.136,2.3043177127838135
1760117787.582713,602,outgoing,192.168.202.136,185.216.35.222,2.3049678802490234
1760117787.609938,66,incoming,185.216.35.222,192.168.202.136,2.332192897796631
1760117787.6261463,602,incoming,64.65.62.230,192.168.202.136,2.3484013080596924
1760117787.6266155,602,outgoing,192.168.202.136,64.65.62.230,2.3488705158233643
1760117787.6497676,66,incoming,64.65.62.230,192.168.202.136,2.3720226287841797
1760117787.7121117,1514,incoming,185.216.35.222,192.168.202.136,2.4343667030334473
1760117787.7122128,66,outgoing,192.168.202.136,185.216.35.222,2.4344677925109863
1760117787.7130802,1116,outgoing,192.168.202.136,185.216.35.222,2.435335159301758
1760117787.7307088,66,incoming,185.216.35.222,192.168.202.136,2.4529638290405273
1760117787.7911217,1248,incoming,64.65.62.230,192.168.202.136,2.5133767127990723
1760117787.791221,332,incoming,64.65.62.230,192.168.202.136,2.5134758949279785
1760117787.7912478,66,outgoing,192.168.202.136,64.65.62.230,2.513502836227417
1760117787.792132,602,outgoing,192.168.202.136,64.65.62.230,2.5143868923187256
1760117787.8104372,226,incoming,64.65.62.230,192.168.202.136,2.5326921939849854
1760117787.8108926,66,incoming,64.65.62.230,192.168.202.136,2.5331475734710693
1760117787.8109853,602,outgoing,192.168.202.136,64.65.62.230,2.53324031829834
1760117787.8277483,226,incoming,185.216.35.222,192.168.202.136,2.5500032901763916
1760117787.8286586,602,outgoing,192.168.202.136,185.216.35.222,2.5509135723114014
1760117787.8349595,66,incoming,64.65.62.230,192.168.202.136,2.5572144985198975
1760117787.8503919,66,incoming,185.216.35.222,192.168.202.136,2.5726468563079834
1760117787.9560645,602,incoming,64.65.62.230,192.168.202.136,2.6783194541931152
1760117787.9565682,602,outgoing,192.168.202.136,64.65.62.230,2.678823232650757
1760117787.9765675,66,incoming,64.65.62.230,192.168.202.136,2.698822498321533
1760117788.1180027,602,incoming,185.216.35.222,192.168.202.136,2.8402576446533203
1760117788.1183748,602,outgoing,192.168.202.136,185.216.35.222,2.840629816055298
1760117788.1410506,66,incoming,185.216.35.222,192.168.202.136,2.8633055686950684
1760117788.1846113,602,incoming,64.65.62.230,192.168.202.136,2.9068663120269775
1760117788.1848392,602,outgoing,192.168.202.136,64.65.62.230,2.9070942401885986
1760117788.2269943,66,incoming,64.65.62.230,192.168.202.136,2.949249267578125
1760117788.2869453,602,outgoing,192.168.202.136,64.65.62.230,3.00920033454895
1760117788.3058422,66,incoming,64.65.62.230,192.168.202.136,3.028097152709961
1760117788.3323922,1514,incoming,185.216.35.222,192.168.202.136,3.054647207260132
1760117788.332527,66,outgoing,192.168.202.136,185.216.35.222,3.054781913757324
1760117788.3331182,1116,outgoing,192.168.202.136,185.216.35.222,3.055373191833496
1760117788.351312,66,incoming,185.216.35.222,192.168.202.136,3.0735669136047363
1760117788.365941,226,incoming,185.216.35.222,192.168.202.136,3.088196039199829
1760117788.3666356,602,outgoing,192.168.202.136,185.216.35.222,3.088890552520752
1760117788.4267168,66,incoming,185.216.35.222,192.168.202.136,3.1489717960357666
1760117788.5773456,602,incoming,64.65.62.230,192.168.202.136,3.299600601196289
1760117788.578018,602,outgoing,192.168.202.136,64.65.62.230,3.3002729415893555
1760117788.5957034,66,incoming,64.65.62.230,192.168.202.136,3.317958354949951
1760117788.6671934,602,incoming,185.216.35.222,192.168.202.136,3.389448404312134
1760117788.667693,602,outgoing,192.168.202.136,185.216.35.222,3.3899478912353516
1760117788.6861312,66,incoming,185.216.35.222,192.168.202.136,3.40838623046875
1760117788.9043148,1090,incoming,185.216.35.222,192.168.202.136,3.6265697479248047
1760117788.9045348,490,incoming,185.216.35.222,192.168.202.136,3.6267898082733154
1760117788.9047706,66,outgoing,192.168.202.136,185.216.35.222,3.627025604248047
1760117788.9057639,602,outgoing,192.168.202.136,185.216.35.222,3.628018856048584
1760117788.9316177,226,incoming,185.216.35.222,192.168.202.136,3.6538727283477783
1760117788.9316185,66,incoming,185.216.35.222,192.168.202.136,3.6538734436035156
1760117788.9321954,602,outgoing,192.168.202.136,185.216.35.222,3.6544504165649414
1760117788.945655,602,incoming,64.65.62.230,192.168.202.136,3.667910099029541
1760117788.9468508,602,outgoing,192.168.202.136,64.65.62.230,3.6691057682037354
1760117788.9512904,66,incoming,185.216.35.222,192.168.202.136,3.6735453605651855
1760117788.9774606,66,incoming,64.65.62.230,192.168.202.136,3.6997156143188477
1760117789.295973,602,outgoing,192.168.202.136,64.65.62.230,4.018228054046631
1760117789.3004792,602,incoming,64.65.62.230,192.168.202.136,4.02273416519165
1760117789.316239,66,incoming,64.65.62.230,192.168.202.136,4.038494110107422
1760117789.3416631,66,outgoing,192.168.202.136,64.65.62.230,4.063918113708496
1760117789.484622,602,incoming,64.65.62.230,192.168.202.136,4.206876993179321
1760117789.484828,66,outgoing,192.168.202.136,64.65.62.230,4.207082986831665
1760117789.4859567,602,outgoing,192.168.202.136,64.65.62.230,4.208211660385132
1760117789.5115106,66,incoming,64.65.62.230,192.168.202.136,4.233765602111816
1760117790.1436481,602,incoming,64.65.62.230,192.168.202.136,4.86590313911438
1760117790.1445837,602,outgoing,192.168.202.136,64.65.62.230,4.866838693618774
1760117790.1643252,66,incoming,64.65.62.230,192.168.202.136,4.886580228805542
1760117790.5091515,602,incoming,64.65.62.230,192.168.202.136,5.2314064502716064
1760117790.5498486,66,outgoing,192.168.202.136,64.65.62.230,5.272103548049927
1760117791.6174095,602,outgoing,192.168.202.136,185.216.35.222,6.339664459228516
1760117791.642846,66,incoming,185.216.35.222,192.168.202.136,6.365101099014282
1760117793.2957516,602,incoming,64.65.62.230,192.168.202.136,8.018006563186646
1760117793.295927,66,outgoing,192.168.202.136,64.65.62.230,8.018182039260864
1760117795.8272445,602,incoming,185.216.35.222,192.168.202.136,10.54949951171875
1760117795.8697479,66,outgoing,192.168.202.136,185.216.35.222,10.592002868652344
1760117800.3203654,602,outgoing,192.168.202.136,185.216.35.222,15.042620420455933
1760117800.3416984,66,incoming,185.216.35.222,192.168.202.136,15.063953399658203
1760117800.5154274,602,incoming,64.65.62.230,192.168.202.136,15.237682342529297
1760117800.5155954,66,outgoing,192.168.202.136,64.65.62.230,15.237850427627563
1760117800.5927079,602,incoming,185.216.35.222,192.168.202.136,15.31496286392212
1760117800.5928738,66,outgoing,192.168.202.136,185.216.35.222,15.315128803253174
1760117800.5944297,602,outgoing,192.168.202.136,185.216.35.222,15.31668472290039
1760117800.618133,66,incoming,185.216.35.222,192.168.202.136,15.340388059616089
1760117800.9170458,602,incoming,185.216.35.222,192.168.202.136,15.63930082321167
1760117800.9177775,602,outgoing,192.168.202.136,185.216.35.222,15.640032529830933
1760117800.933303,66,incoming,185.216.35.222,192.168.202.136,15.655558109283447
1760117801.2346153,602,incoming,185.216.35.222,192.168.202.136,15.956870317459106
1760117801.277955,66,outgoing,192.168.202.136,185.216.35.222,16.00021004676819
1760117806.3103204,602,outgoing,192.168.202.136,64.65.62.230,21.032575368881226
1760117806.331544,66,incoming,64.65.62.230,192.168.202.136,21.05379891395569
1760117807.1203575,602,outgoing,192.168.202.136,185.216.35.222,21.842612504959106
1760117807.1438632,66,incoming,185.216.35.222,192.168.202.136,21.86611819267273
1760117809.7024896,602,outgoing,192.168.202.136,64.65.62.230,24.424744606018066
1760117809.725098,66,incoming,64.65.62.230,192.168.202.136,24.44735288619995
1760117811.356927,602,outgoing,192.168.202.136,185.216.35.222,26.079181909561157
1760117811.3761582,66,incoming,185.216.35.222,192.168.202.136,26.098413228988647
1760117811.6259887,602,incoming,185.216.35.222,192.168.202.136,26.348243713378906
1760117811.6261282,66,outgoing,192.168.202.136,185.216.35.222,26.34838318824768
1760117811.6271818,602,outgoing,192.168.202.136,185.216.35.222,26.34943675994873
1760117811.6488657,66,incoming,185.216.35.222,192.168.202.136,26.37112069129944
1760117811.9400523,602,incoming,185.216.35.222,192.168.202.136,26.662307262420654
1760117811.9408538,602,outgoing,192.168.202.136,185.216.35.222,26.663108825683594
1760117811.9602866,66,incoming,185.216.35.222,192.168.202.136,26.682541608810425
1760117812.2719932,602,incoming,185.216.35.222,192.168.202.136,26.994248151779175
1760117812.3137982,66,outgoing,192.168.202.136,185.216.35.222,27.03605318069458
1760117813.0064414,602,outgoing,192.168.202.136,64.65.62.230,27.72869634628296
1760117813.0292084,66,incoming,64.65.62.230,192.168.202.136,27.751463413238525
1760117815.6514568,602,outgoing,192.168.202.136,185.216.35.222,30.373711824417114
1760117815.67037,66,incoming,185.216.35.222,192.168.202.136,30.392625093460083
1760117819.0069985,602,outgoing,192.168.202.136,64.65.62.230,33.72925353050232
1760117819.0313866,66,incoming,64.65.62.230,192.168.202.136,33.7536416053772
1760117819.3799314,602,outgoing,192.168.202.136,185.216.35.222,34.10218644142151
1760117819.4040422,66,incoming,185.216.35.222,192.168.202.136,34.12629723548889
1760117819.4378192,602,incoming,64.65.62.230,192.168.202.136,34.16007423400879
1760117819.4379349,66,outgoing,192.168.202.136,64.65.62.230,34.16018986701965
1760117819.4464262,1116,outgoing,192.168.202.136,64.65.62.230,34.168681144714355
1760117819.467455,66,incoming,64.65.62.230,192.168.202.136,34.18970990180969
1760117819.6612394,602,incoming,185.216.35.222,192.168.202.136,34.38349437713623
1760117819.6613564,66,outgoing,192.168.202.136,185.216.35.222,34.38361144065857
1760117819.6623673,602,outgoing,192.168.202.136,185.216.35.222,34.38462233543396
1760117819.679952,66,incoming,185.216.35.222,192.168.202.136,34.402206897735596
1760117819.8294942,602,incoming,64.65.62.230,192.168.202.136,34.55174922943115
1760117819.8362288,1248,incoming,64.65.62.230,192.168.202.136,34.558483839035034
1760117819.8364081,66,outgoing,192.168.202.136,64.65.62.230,34.55866312980652
1760117819.836531,1248,incoming,64.65.62.230,192.168.202.136,34.558785915374756
1760117819.8365312,1327,incoming,64.65.62.230,192.168.202.136,34.558786153793335
1760117819.8366032,66,outgoing,192.168.202.136,64.65.62.230,34.558858156204224
1760117819.8382473,2430,incoming,64.65.62.230,192.168.202.136,34.56050229072571
1760117819.838286,66,outgoing,192.168.202.136,64.65.62.230,34.56054091453552
1760117819.8546848,2430,incoming,64.65.62.230,192.168.202.136,34.576939821243286
1760117819.854778,66,outgoing,192.168.202.136,64.65.62.230,34.577033042907715
1760117819.8558924,401,incoming,64.65.62.230,192.168.202.136,34.578147411346436
1760117819.8977945,66,outgoing,192.168.202.136,64.65.62.230,34.620049476623535
1760117819.9058201,1327,incoming,64.65.62.230,192.168.202.136,34.62807512283325
1760117819.9059362,66,outgoing,192.168.202.136,64.65.62.230,34.628191232681274
1760117819.9179459,253,incoming,64.65.62.230,192.168.202.136,34.64020085334778
1760117819.9180045,66,outgoing,192.168.202.136,64.65.62.230,34.64025950431824
1760117820.0003662,1327,incoming,64.65.62.230,192.168.202.136,34.72262120246887
1760117820.000552,66,outgoing,192.168.202.136,64.65.62.230,34.72280693054199
1760117820.0005643,2588,incoming,64.65.62.230,192.168.202.136,34.722819328308105
1760117820.000573,66,outgoing,192.168.202.136,64.65.62.230,34.72282791137695
1760117820.0007,1327,incoming,64.65.62.230,192.168.202.136,34.722954988479614
1760117820.000742,66,outgoing,192.168.202.136,64.65.62.230,34.722996950149536
1760117820.0039232,1327,incoming,64.65.62.230,192.168.202.136,34.72617816925049
1760117820.0040512,66,outgoing,192.168.202.136,64.65.62.230,34.726306200027466
1760117820.004058,1327,incoming,64.65.62.230,192.168.202.136,34.72631287574768
1760117820.004061,66,outgoing,192.168.202.136,64.65.62.230,34.72631597518921
1760117820.004221,1188,incoming,64.65.62.230,192.168.202.136,34.726475954055786
1760117820.0042324,66,outgoing,192.168.202.136,64.65.62.230,34.72648739814758
1760117820.0243368,602,incoming,185.216.35.222,192.168.202.136,34.74659180641174
1760117820.0323484,602,outgoing,192.168.202.136,185.216.35.222,34.75460338592529
1760117820.0433328,1327,incoming,64.65.62.230,192.168.202.136,34.76558780670166
1760117820.04345,66,outgoing,192.168.202.136,64.65.62.230,34.76570510864258
1760117820.0436459,1327,incoming,64.65.62.230,192.168.202.136,34.76590085029602
1760117820.0436459,440,incoming,64.65.62.230,192.168.202.136,34.76590085029602
1760117820.0436769,66,outgoing,192.168.202.136,64.65.62.230,34.765931844711304
1760117820.0436828,66,outgoing,192.168.202.136,64.65.62.230,34.76593780517578
1760117820.0545485,66,incoming,185.216.35.222,192.168.202.136,34.776803493499756
1760117820.0696447,1514,incoming,64.65.62.230,192.168.202.136,34.79189968109131
1760117820.0697067,66,outgoing,192.168.202.136,64.65.62.230,34.791961669921875
1760117820.1628091,1514,incoming,64.65.62.230,192.168.202.136,34.885064125061035
1760117820.1628673,66,outgoing,192.168.202.136,64.65.62.230,34.885122299194336
1760117820.1631086,1327,incoming,64.65.62.230,192.168.202.136,34.88536357879639
1760117820.1631553,66,outgoing,192.168.202.136,64.65.62.230,34.88541030883789
1760117820.163235,1327,incoming,64.65.62.230,192.168.202.136,34.88548994064331
1760117820.1632493,66,outgoing,192.168.202.136,64.65.62.230,34.88550424575806
1760117820.1647382,1327,incoming,64.65.62.230,192.168.202.136,34.886993169784546
1760117820.1647975,66,outgoing,192.168.202.136,64.65.62.230,34.88705253601074
1760117820.1788409,1207,incoming,64.65.62.230,192.168.202.136,34.90109586715698
1760117820.178898,66,outgoing,192.168.202.136,64.65.62.230,34.90115308761597
1760117820.179226,602,outgoing,192.168.202.136,64.65.62.230,34.90148091316223
1760117820.188367,602,outgoing,192.168.202.136,185.216.35.222,34.910621881484985
1760117820.2011118,66,incoming,64.65.62.230,192.168.202.136,34.92336678504944
1760117820.2011468,602,outgoing,192.168.202.136,64.65.62.230,34.923401832580566
1760117820.2149894,66,incoming,185.216.35.222,192.168.202.136,34.9372444152832
1760117820.2184823,66,incoming,64.65.62.230,192.168.202.136,34.94073724746704
1760117820.3861842,602,outgoing,192.168.202.136,64.65.62.230,35.108439207077026
1760117820.4054005,66,incoming,64.65.62.230,192.168.202.136,35.12765550613403
1760117820.5899217,602,incoming,185.216.35.222,192.168.202.136,35.31217670440674
1760117820.6337316,66,outgoing,192.168.202.136,185.216.35.222,35.35598659515381
1760117820.8930347,602,incoming,185.216.35.222,192.168.202.136,35.61528968811035
1760117820.8931713,66,outgoing,192.168.202.136,185.216.35.222,35.61542630195618
1760117821.176814,1138,incoming,64.65.62.230,192.168.202.136,35.89906907081604
1760117821.1775203,1116,outgoing,192.168.202.136,185.216.35.222,35.89977526664734
1760117821.1775408,1116,outgoing,192.168.202.136,64.65.62.230,35.89979577064514
1760117821.2149303,66,incoming,185.216.35.222,192.168.202.136,35.937185287475586
1760117821.2149305,66,incoming,64.65.62.230,192.168.202.136,35.937185525894165
1760117821.2149706,602,outgoing,192.168.202.136,64.65.62.230,35.937225580215454
1760117821.2342637,66,incoming,64.65.62.230,192.168.202.136,35.95651865005493
1760117821.3841627,602,outgoing,192.168.202.136,185.216.35.222,36.106417655944824
1760117821.400428,66,incoming,185.216.35.222,192.168.202.136,36.12268304824829
1760117821.5162315,602,incoming,185.216.35.222,192.168.202.136,36.238486528396606
1760117821.516306,66,outgoing,192.168.202.136,185.216.35.222,36.238560914993286
1760117821.5565283,1514,incoming,185.216.35.222,192.168.202.136,36.278783321380615
1760117821.5565903,66,outgoing,192.168.202.136,185.216.35.222,36.27884531021118
1760117821.5675967,1090,incoming,185.216.35.222,192.168.202.136,36.289851665496826
1760117821.5676777,66,outgoing,192.168.202.136,185.216.35.222,36.28993272781372
1760117821.5745606,490,incoming,185.216.35.222,192.168.202.136,36.296815633773804
1760117821.5746558,66,outgoing,192.168.202.136,185.216.35.222,36.296910762786865
1760117821.5894716,1090,incoming,185.216.35.222,192.168.202.136,36.311726570129395
1760117821.5895345,66,outgoing,192.168.202.136,185.216.35.222,36.31178951263428
1760117821.5998857,490,incoming,185.216.35.222,192.168.202.136,36.32214069366455
1760117821.5999472,66,outgoing,192.168.202.136,185.216.35.222,36.32220220565796
1760117821.672168,1630,incoming,64.65.62.230,192.168.202.136,36.39442300796509
1760117821.672218,66,outgoing,192.168.202.136,64.65.62.230,36.3944730758667
1760117821.6726139,602,outgoing,192.168.202.136,64.65.62.230,36.39486885070801
1760117821.695651,66,incoming,64.65.62.230,192.168.202.136,36.417906045913696
1760117821.779592,1486,incoming,185.216.35.222,192.168.202.136,36.5018470287323
1760117821.7796512,66,outgoing,192.168.202.136,185.216.35.222,36.50190615653992
1760117821.780294,1116,outgoing,192.168.202.136,185.216.35.222,36.502548933029175
1760117821.8004777,66,incoming,185.216.35.222,192.168.202.136,36.522732734680176
1760117821.8345714,602,incoming,64.65.62.230,192.168.202.136,36.55682635307312
1760117821.83531,602,outgoing,192.168.202.136,64.65.62.230,36.55756497383118
1760117821.855125,66,incoming,64.65.62.230,192.168.202.136,36.57737994194031
1760117822.028101,602,incoming,64.65.62.230,192.168.202.136,36.7503559589386
1760117822.0698352,66,outgoing,192.168.202.136,64.65.62.230,36.79209017753601
1760117822.1601737,602,incoming,185.216.35.222,192.168.202.136,36.88242864608765
1760117822.1606212,602,outgoing,192.168.202.136,185.216.35.222,36.88287615776062
1760117822.1948023,66,incoming,185.216.35.222,192.168.202.136,36.917057275772095
1760117822.2993293,602,incoming,64.65.62.230,192.168.202.136,37.021584272384644
1760117822.2993956,66,outgoing,192.168.202.136,64.65.62.230,37.021650552749634
1760117822.3011181,1116,outgoing,192.168.202.136,64.65.62.230,37.02337312698364
1760117822.3200529,66,incoming,64.65.62.230,192.168.202.136,37.04230785369873
1760117822.52208,602,incoming,185.216.35.222,192.168.202.136,37.24433493614197
1760117822.5656726,66,outgoing,192.168.202.136,185.216.35.222,37.28792762756348
1760117822.7514293,2588,incoming,64.65.62.230,192.168.202.136,37.473684310913086
1760117822.7514296,1164,incoming,64.65.62.230,192.168.202.136,37.473684549331665
1760117822.751501,66,outgoing,192.168.202.136,64.65.62.230,37.473756074905396
1760117822.7937524,66,outgoing,192.168.202.136,64.65.62.230,37.51600742340088
1760117822.9539416,1116,incoming,64.65.62.230,192.168.202.136,37.676196575164795
1760117822.9540641,66,outgoing,192.168.202.136,64.65.62.230,37.67631912231445
1760117822.9588978,602,outgoing,192.168.202.136,64.65.62.230,37.68115282058716
1760117823.0141041,66,incoming,64.65.62.230,192.168.202.136,37.73635911941528
1760117823.0141501,602,outgoing,192.168.202.136,64.65.62.230,37.73640513420105
1760117823.0468574,66,incoming,64.65.62.230,192.168.202.136,37.76911234855652
1760117823.4037814,1630,incoming,64.65.62.230,192.168.202.136,38.126036405563354
1760117823.4039886,66,outgoing,192.168.202.136,64.65.62.230,38.126243591308594
1760117823.4044197,602,outgoing,192.168.202.136,64.65.62.230,38.12667465209961
1760117823.4237983,66,incoming,64.65.62.230,192.168.202.136,38.146053314208984
1760117823.7779822,602,incoming,64.65.62.230,192.168.202.136,38.500237226486206
