length,relative_time,label,is_outgoing
2736,140.00351119041443,0,0
66,140.00380492210388,0,1
158,140.0136172771454,0,0
66,140.05597639083862,0,1
66,140.06601643562317,0,0
1514,140.1619324684143,0,0
66,140.1619851589203,0,1
1401,140.1626114845276,0,0
66,140.16264533996582,0,1
1401,140.1628963947296,0,0
66,140.1629285812378,0,1
1401,140.17467856407166,0,0
66,140.17472767829895,0,1
1401,140.17486572265625,0,0
66,140.17492628097534,0,1
1452,140.1950604915619,0,0
66,140.1951982975006,0,1
602,140.25271892547607,0,1
66,140.27264547348022,0,0
602,140.29838681221008,0,1
1401,140.32245087623596,0,0
1401,140.32274317741394,0,0
66,140.32281732559204,0,1
66,140.3292429447174,0,0
2736,140.32940411567688,0,0
66,140.32951974868774,0,1
1401,140.3369836807251,0,0
1401,140.3370931148529,0,0
66,140.33711767196655,0,1
602,140.33730268478394,0,1
462,140.34610748291016,0,0
66,140.3879210948944,0,1
66,140.39785885810852,0,0
602,140.41100811958313,0,1
602,140.41103529930115,0,1
66,140.43006038665771,0,0
66,140.4300606250763,0,0
2736,140.48650813102722,0,0
66,140.4866819381714,0,1
1401,140.4916491508484,0,0
1401,140.49204182624817,0,0
66,140.49211931228638,0,1
2736,140.50321006774902,0,0
66,140.503488779068,0,1
346,140.52643609046936,0,0
66,140.52664613723755,0,1
1514,140.65085363388062,0,0
66,140.65120434761047,0,1
602,140.67957162857056,0,0
66,140.6796431541443,0,1
602,140.68011784553528,0,1
66,140.70202159881592,0,0
1514,140.8586061000824,0,0
66,140.85867762565613,0,1
602,140.962495803833,0,0
602,140.96305322647095,0,1
1401,140.97794103622437,0,0
1401,140.97814059257507,0,0
66,140.97815608978271,0,1
602,140.9781837463379,0,1
2736,140.98639392852783,0,0
66,140.986394405365,0,0
66,140.9866144657135,0,1
1401,140.99453115463257,0,0
1401,140.99468445777893,0,0
66,140.99469590187073,0,1
66,141.0014846324921,0,0
1401,141.006413936615,0,0
1401,141.00648164749146,0,0
66,141.00658988952637,0,1
602,141.00691771507263,0,1
572,141.0150284767151,0,0
1401,141.02176809310913,0,0
66,141.0219395160675,0,1
179,141.0397355556488,0,0
66,141.07999777793884,0,1
1514,141.14041471481323,0,0
66,141.14059853553772,0,1
1401,141.1442129611969,0,0
179,141.15808653831482,0,0
66,141.15817832946777,0,1
1401,141.1648256778717,0,0
1116,141.16631317138672,0,1
179,141.17726135253906,0,0
66,141.21999835968018,0,1
1401,141.2285327911377,0,0
179,141.24151706695557,0,0
66,141.2415714263916,0,1
602,141.24171829223633,0,1
66,141.30574798583984,0,0
1401,141.30712461471558,0,0
1401,141.30778002738953,0,0
66,141.30797147750854,0,1
1740,141.31557083129883,0,0
66,141.31570553779602,0,1
1401,141.32950258255005,0,0
179,141.3407862186432,0,0
66,141.34087014198303,0,1
602,141.3789722919464,0,0
602,141.3794345855713,0,1
66,141.41793513298035,0,0
1514,141.42635345458984,0,0
66,141.42650365829468,0,1
2736,141.65674018859863,0,0
66,141.6569275856018,0,1
1401,141.66111612319946,0,0
1401,141.6614191532135,0,0
66,141.66143417358398,0,1
1401,141.67075085639954,0,0
1401,141.67093205451965,0,0
66,141.67094802856445,0,1
602,141.67132687568665,0,1
1401,141.68031978607178,0,0
1401,141.68036198616028,0,0
66,141.68049597740173,0,1
970,141.68821334838867,0,0
66,141.69678235054016,0,0
602,141.69680833816528,0,1
66,141.71707558631897,0,0
602,141.71805000305176,0,0
602,141.71829223632812,0,1
66,141.737726688385,0,0
1514,141.7981617450714,0,0
66,141.79841232299805,0,1
1401,141.8004539012909,0,0
1401,141.80395102500916,0,0
66,141.80402302742004,0,1
1401,141.8197844028473,0,0
405,141.8271608352661,0,0
66,141.82722234725952,0,1
1514,141.96283841133118,0,0
66,141.9630355834961,0,1
1401,141.9655237197876,0,0
1401,141.98257851600647,0,0
66,141.98278284072876,0,1
1401,141.98301768302915,0,0
1401,141.98640727996826,0,0
66,141.98654532432556,0,1
518,141.9908516407013,0,0
66,142.0320053100586,0,1
2736,142.1272475719452,0,0
66,142.12738156318665,0,1
602,142.127623796463,0,1
292,142.1307713985443,0,0
66,142.14647102355957,0,0
602,142.14652919769287,0,1
1401,142.1467251777649,0,0
1401,142.1467638015747,0,0
66,142.14685702323914,0,1
292,142.16733860969543,0,0
602,142.16739988327026,0,1
66,142.2296426296234,0,0
2736,142.35492753982544,0,0
66,142.35499548912048,0,1
1401,142.35984444618225,0,0
1401,142.35990738868713,0,0
66,142.35993146896362,0,1
1401,142.36688113212583,0,0
1401,142.36724853515625,0,0
66,142.36729407310486,0,1
2192,142.37465119361875,0,0
66,142.374751329422,0,1
1514,142.45563387870789,0,0
66,142.45582056045532,0,1
1401,142.47503066062927,0,0
179,142.47627639770508,0,0
66,142.47631859779358,0,1
1401,142.47808933258057,0,0
179,142.50216054916382,0,0
66,142.5022099018097,0,1
1401,142.51921272277832,0,0
179,142.5216772556305,0,0
66,142.52177715301514,0,1
2736,142.63956332206726,0,0
66,142.63975501060486,0,1
602,142.64007878303528,0,1
292,142.64343118667605,0,0
66,142.67287397384644,0,0
66,142.67291259765625,0,1
2736,142.6839416027069,0,0
66,142.68417739868164,0,1
602,142.68439030647278,0,1
1401,142.687273979187,0,0
405,142.6921615600586,0,0
66,142.6922025680542,0,1
66,142.74583768844604,0,0
2736,142.80400562286377,0,0
66,142.80417609214783,0,1
292,142.80729126930237,0,0
66,142.8479642868042,0,1
1401,142.8491497039795,0,0
1401,142.84921407699585,0,0
1401,142.84925770759585,0,0
66,142.8493094444275,0,1
602,142.84998893737793,0,1
1401,142.85593175888062,0,0
518,142.86966133117676,0,0
66,142.86968660354614,0,1
66,142.87126183509827,0,0
1514,142.96665143966675,0,0
66,142.9668755531311,0,1
602,142.96710395812988,0,1
1401,142.9688093662262,0,0
179,142.98639106750488,0,0
66,142.98639130592346,0,0
66,142.98641991615295,0,1
2736,143.01263737678528,0,0
66,143.01292276382446,0,1
1740,143.01535487174988,0,0
66,143.0154571533203,0,1
1514,143.05663347244263,0,0
66,143.05668234825134,0,1
1401,143.1288468837738,0,0
1401,143.12889742851257,0,0
66,143.12902879714966,0,1
292,143.13218116760254,0,0
66,143.17590069770813,0,1
1514,143.38824105262756,0,0
66,143.38829517364502,0,1
2736,143.45660066604614,0,0
66,143.45664739608765,0,1
1401,143.46005272865295,0,0
66,143.46012830734253,0,1
1401,143.46024346351624,0,0
66,143.4602494239807,0,1
602,143.4604094028473,0,1
1401,143.46889400482178,0,0
1401,143.46912598609924,0,0
66,143.4691846370697,0,1
1401,143.47692322731018,0,0
857,143.47711658477783,0,0
66,143.47713160514832,0,1
1514,143.5040843486786,0,0
66,143.50428652763367,0,1
1514,143.54813814163208,0,0
66,143.54825115203855,0,1
1514,143.62056469917297,0,0
66,143.6206252574921,0,1
1514,143.65429258346558,0,0
66,143.65434503555298,0,1
1514,143.70857071876526,0,0
66,143.7086262702942,0,1
2736,143.75308108329773,0,0
66,143.7533895969391,0,1
292,143.75703644752502,0,0
66,143.79990339279175,0,1
2736,143.81713366508484,0,0
66,143.81717133522034,0,1
602,143.81770706176758,0,1
292,143.8211808204651,0,0
602,143.8539571762085,0,1
66,143.86789870262146,0,1
66,143.8735475540161,0,0
66,143.8834068775177,0,0
2736,143.9189255237579,0,0
66,143.9190058708191,0,1
292,143.9212908744812,0,0
66,143.92143321037292,0,1
1514,144.14357137680054,0,0
66,144.14369797706604,0,1
1401,144.14621996879578,0,0
1401,144.149719953537,0,0
66,144.14982795715332,0,1
1401,144.15640950202942,0,0
1401,144.1606802940369,0,0
66,144.1607539653778,0,1
1401,144.16570234298706,0,0
631,144.17056703567505,0,0
66,144.1706097126007,0,1
1514,144.2432155609131,0,0
66,144.24337005615234,0,1
1401,144.24517726898193,0,0
179,144.26608562469482,0,0
66,144.26621174812317,0,1
2736,144.30834650993347,0,0
66,144.30846643447876,0,1
602,144.30863571166992,0,1
292,144.31287622451782,0,0
66,144.33109784126282,0,0
66,144.35598349571228,0,1
1401,144.40939712524414,0,0
1401,144.409654378891,0,0
292,144.4135754108429,0,0
602,144.41958904266355,0,1
602,144.41961526870728,0,1
66,144.44718766212463,0,0
66,144.4471879005432,0,0
2736,144.4716112613678,0,0
66,144.47172665596008,0,1
1740,144.47667622566223,0,0
66,144.47674560546875,0,1
602,144.53019165992737,0,0
1116,144.53144216537476,0,1
66,144.55335187911987,0,0
2736,144.5728063583374,0,0
66,144.57319903373718,0,1
292,144.57738494873047,0,0
66,144.62000393867493,0,1
602,144.79982495307922,0,0
602,144.8003101348877,0,1
66,144.816960811615,0,0
2736,144.82304787635803,0,0
66,144.82316207885742,0,1
1401,144.82915234565735,0,0
66,144.829181432724,0,1
1401,144.8292338848114,0,0
66,144.82923769950867,0,1
602,144.82937479019165,0,1
518,144.83705687522888,0,0
66,144.88394951820374,0,1
66,144.8898730278015,0,0
2736,144.90092253684998,0,0
66,144.90099787712097,0,1
1401,144.90411806106567,0,0
66,144.90417528152466,0,1
1401,144.90451502799988,0,0
66,144.90454649925232,0,1
518,144.91179394721985,0,0
66,144.91194891929626,0,1
1514,144.96394872665405,0,0
66,144.96403312683103,0,1
1401,144.96659779548645,0,0
66,144.9666759967804,0,1
602,144.96707129478455,0,1
179,144.9867765903473,0,0
66,144.98677706718445,0,0
1401,144.99053192138672,0,0
66,144.99074268341064,0,1
179,145.01225399971008,0,0
66,145.05595588684082,0,1
1401,145.06522226333618,0,0
66,145.06533670425415,0,1
179,145.07656693458557,0,0
66,145.076678276062,0,1
1401,145.13114261627197,0,0
66,145.1311936378479,0,1
1401,145.14712381362915,0,0
66,145.1474471092224,0,1
602,145.14808249473572,0,1
292,145.18016719818115,0,0
1401,145.1899495124817,0,0
66,145.19018268585205,0,1
1401,145.19694256782532,0,0
292,145.21201539039612,0,0
66,145.21210503578186,0,1
602,145.26273274421692,0,0
602,145.26396465301514,0,1
1401,145.26912212371826,0,0
179,145.27450466156006,0,0
66,145.27454900741577,0,1
66,145.28211045265198,0,0
1401,145.29337096214294,0,0
1401,145.2998113632202,0,0
66,145.2999713420868,0,1
292,145.30983686447144,0,0
66,145.35201025009155,0,1
1401,145.35717630386353,0,0
1401,145.35717678070068,0,0
66,145.35731625556946,0,1
2666,145.36823344230652,0,0
66,145.36828541755676,0,1
1401,145.3688926696777,0,0
362,145.37577652931213,0,0
405,145.37683773040771,0,0
66,145.37686848640442,0,1
66,145.41603231430054,0,1
1401,145.45819687843323,0,0
1401,145.46345853805542,0,0
66,145.4635944366455,0,1
1401,145.47697162628174,0,0
405,145.48918080329895,0,0
66,145.48929977416992,0,1
1326,145.51009798049927,0,0
66,145.51019763946533,0,1
602,145.51499581336975,0,1
1401,145.51547718048096,0,0
1401,145.52120852470398,0,0
66,145.52148294448853,0,1
1116,145.52237915992737,0,1
292,145.53412866592407,0,0
66,145.54184436798096,0,0
1401,145.55650758743286,0,0
66,145.55685234069824,0,1
179,145.57794404029846,0,0
66,145.62007927894592,0,1
1401,145.62419033050537,0,0
1401,145.62826800346377,0,0
66,145.62859416007996,0,1
292,145.65187692642212,0,0
66,145.65207362174988,0,1
1401,145.6687023639679,0,0
179,145.6773965358734,0,0
66,145.6775541305542,0,1
1401,145.67800569534302,0,0
1401,145.68759179115295,0,0
66,145.6878306865692,0,1
292,145.69727969169617,0,0
66,145.69763493537903,0,1
2736,145.78605699539185,0,0
66,145.78643345832825,0,1
292,145.79217314720154,0,0
66,145.79241967201233,0,1
602,145.8008153438568,0,0
602,145.8015491962433,0,1
66,145.8281648159027,0,0
1401,145.83491849899292,0,0
1401,145.83501887321472,0,0
66,145.83519053459167,0,1
602,145.835453748703,0,1
292,145.84134364128113,0,0
2736,145.84310245513916,0,0
66,145.8433539867401,0,1
292,145.86306166648865,0,0
66,145.90407490730286,0,1
2736,145.94955801963806,0,0
66,145.9498951435089,0,1
292,145.95472645759585,0,0
66,145.95502138137817,0,1
2736,145.99647784233093,0,0
66,145.99687457084656,0,1
292,146.0009949207306,0,0
66,146.0013461112976,0,1
1401,146.00474071502686,0,0
1401,146.0052592754364,0,0
66,146.00554990768433,0,1
292,146.0179386138916,0,0
66,146.01811623573303,0,1
1514,146.1127700805664,0,0
66,146.11297035217285,0,1
1401,146.11561489105225,0,0
602,146.11655282974243,0,1
1401,146.1208667755127,0,0
292,146.13158559799194,0,0
66,146.13163137435913,0,1
602,146.13896560668945,0,0
602,146.13972783088684,0,1
2736,146.16068649291992,0,0
66,146.1610667705536,0,1
602,146.1614534854889,0,1
292,146.1662437915802,0,0
1401,146.16941165924072,0,0
1401,146.16957688331604,0,0
66,146.16981983184814,0,1
66,146.17115306854248,0,0
292,146.19943571090698,0,0
66,146.24032735824585,0,1
1514,146.27762532234192,0,0
66,146.27783679962158,0,1
602,146.4233200550079,0,0
602,146.4252097606659,0,1
66,146.44761419296265,0,0
2736,146.48586893081665,0,0
66,146.4861078262329,0,1
2736,146.4912931919098,0,0
66,146.4914252758026,0,1
248,146.50306367874146,0,0
66,146.50335907936096,0,1
602,146.64822363853455,0,0
66,146.64834928512573,0,1
602,146.64843893051147,0,1
66,146.70958518981934,0,0
1514,147.0712969303131,0,0
66,147.0715606212616,0,1
182,147.09240174293518,0,0
1116,147.0942099094391,0,1
66,147.11300325393677,0,0
602,147.2531259059906,0,1
66,147.27212381362915,0,0
602,147.3182110786438,0,0
66,147.35995936393738,0,1
2736,147.75914430618286,0,0
66,147.75931906700134,0,1
1016,147.7639663219452,0,0
602,147.76421332359314,0,1
2736,147.76842379570007,0,0
66,147.7685306072235,0,1
292,147.79173493385315,0,0
66,147.8319411277771,0,1
2736,148.08627915382385,0,0
66,148.08633708953855,0,1
1401,148.09155774116516,0,0
66,148.09161686897278,0,1
1401,148.091721534729,0,0
66,148.09175658226013,0,1
1054,148.10302257537842,0,0
66,148.1030867099762,0,1
602,148.1924569606781,0,1
696,148.24843430519104,0,0
66,148.24848461151123,0,1
602,148.46672129631042,0,1
66,148.52930665016174,0,0
602,148.5293312072754,0,1
66,148.54729056358337,0,0
2144,148.89015078544617,0,0
66,148.89019346237183,0,1
1366,149.0121614933014,0,0
66,149.0123221874237,0,1
1366,149.02231574058533,0,0
66,149.0223512649536,0,1
1366,149.04390335083008,0,0
66,149.0439658164978,0,1
602,149.0441656112671,0,1
1401,149.04811024665833,0,0
66,149.0483205318451,0,1
179,149.04876589775083,0,0
66,149.04881286621094,0,1
1234,149.06084775924683,0,0
66,149.06353402137756,0,0
696,149.06696152687073,0,0
66,149.06701469421387,0,1
66,149.1040244102478,0,1
1210,149.26727676391602,0,0
66,149.26730918884277,0,1
602,149.3400912284851,0,1
66,149.36248016357422,0,0
602,149.3625102043152,0,1
1406,149.3726954460144,0,1
66,149.38346028327942,0,0
334,149.38349056243896,0,1
66,149.39933037757874,0,0
66,149.42882704734802,0,0
602,149.42885375022888,0,1
66,149.4478566646576,0,0
1401,149.88521218299866,0,0
66,149.88527870178223,0,1
1401,149.8852925300598,0,0
66,149.88529777526855,0,1
1016,149.89483380317688,0,0
1401,149.89483404159546,0,0
66,149.89491176605225,0,1
66,149.89492177963257,0,1
602,149.89529848098755,0,1
179,149.91344571113586,0,0
66,149.91344618797302,0,0
66,149.95605444908142,0,1
2736,150.2556791305542,0,0
66,150.2557728290558,0,1
1740,150.26156282424927,0,0
66,150.26166892051697,0,1
1022,150.3781454563141,0,0
66,150.37820148468018,0,1
1401,150.38119435310364,0,0
66,150.38124704360962,0,1
1401,150.38125348091123,0,0
66,150.38125681877136,0,1
1401,150.3909969329834,0,0
66,150.3910527229309,0,1
405,150.39757013320923,0,0
66,150.39761590957642,0,1
1514,150.42794847488403,0,0
66,150.4280092716217,0,1
1514,150.54254484176636,0,0
66,150.54267525672913,0,1
1401,150.5504114627838,0,0
66,150.55049562454224,0,1
602,150.55084133148193,0,1
179,150.57082796096802,0,0
66,150.57082843780518,0,0
66,150.61201310157776,0,1
1401,150.6245241165161,0,0
66,150.6245982646942,0,1
179,150.62740921974182,0,0
66,150.62747287750244,0,1
2736,150.70460867881775,0,0
66,150.70466804504397,0,1
1401,150.70879888534546,0,0
66,150.70886087417605,0,1
405,150.70895195007324,0,0
66,150.7089581489563,0,1
1514,150.83029532432556,0,0
66,150.8304798603058,0,1
1514,150.87044668197632,0,0
1401,150.87044739723206,0,0
1401,150.87054657936096,0,0
66,150.87065744400024,0,1
292,150.88824272155762,0,0
66,150.8884916305542,0,1
1514,150.9188642501831,0,0
66,150.9190583229065,0,1
2736,151.02956748008728,0,0
66,151.0296926498413,0,1
1401,151.03414011001587,0,0
1401,151.03419423103333,0,0
66,151.03425359725952,0,1
602,151.03442478179932,0,1
518,151.0439715385437,0,0
66,151.05605268478394,0,0
66,151.0879418849945,0,1
1514,151.13037109375,0,0
66,151.13056182861328,0,1
2736,151.1943416595459,0,0
66,151.19455695152283,0,1
1401,151.19937586784363,0,0
1401,151.19947266578674,0,0
66,151.1995146274567,0,1
518,151.20842957496643,0,0
66,151.2085244655609,0,1
1514,151.34506797790527,0,0
66,151.34515690803528,0,1
1401,151.3588125705719,0,0
1401,151.35881280899048,0,0
66,151.35894107818604,0,1
1401,151.35894870758057,0,0
66,151.35897660255432,0,1
1401,151.36883854866028,0,0
518,151.37401866912842,0,0
66,151.37408208847046,0,1
602,151.37435698509216,0,1
66,151.40748739242554,0,0
2736,151.5194022655487,0,0
66,151.51951813697815,0,1
1401,151.52387380599976,0,0
1401,151.52403235435486,0,0
66,151.52404713630676,0,1
1556,151.5338535308838,0,0
66,151.53393626213074,0,1
1401,151.6834695339203,0,0
1401,151.68388676643372,0,0
66,151.6840217113495,0,1
2736,151.68859338760376,0,0
66,151.6888463497162,0,1
2736,151.6996669769287,0,0
66,151.6997456550598,0,1
1678,151.708571434021,0,0
66,151.70862770080566,0,1
1401,151.8474428653717,0,0
1401,151.84753680229187,0,0
66,151.84758520126343,0,1
602,151.84779047966003,0,1
1401,151.85301852226257,0,0
1401,151.853129863739,0,0
66,151.8531620502472,0,1
1401,151.86571264266968,0,0
1401,151.86630415916443,0,0
66,151.8663182258606,0,1
66,151.87081623077393,0,0
1401,151.87880492210388,0,0
857,151.87883353233337,0,0
66,151.87890362739563,0,1
602,151.99522352218628,0,1
2736,152.0125391483307,0,0
66,152.01264476776123,0,1
2736,152.0179467201233,0,0
66,152.01808428764343,0,1
1401,152.03011012077332,0,0
602,152.03014183044434,0,1
1401,152.0303738117218,0,0
2192,152.0409290790558,0,0
66,152.04101705551147,0,1
602,152.04483079910278,0,1
66,152.06284499168396,0,0
66,152.10160088539124,0,0
2736,152.17453622817993,0,0
66,152.17472219467163,0,1
2736,152.18280029296875,0,0
66,152.18296432495117,0,1
2736,152.19330048561096,0,0
66,152.19345617294312,0,1
2192,152.22693300247192,0,0
66,152.2270200252533,0,1
602,152.22743964195251,0,1
66,152.24493932724,0,0
2736,152.33849954605105,0,0
66,152.33878087997437,0,1
1401,152.34431886672974,0,0
1401,152.34475779533386,0,0
66,152.34498691558838,0,1
2736,152.35715508461,0,0
66,152.35744619369507,0,1
1832,152.3691589832306,0,0
66,152.36940813064575,0,1
602,152.43844294548035,0,1
602,152.43847513198853,0,1
602,152.45301175117493,0,0
66,152.4530792236328,0,1
66,152.45917630195618,0,0
66,152.45917654037476,0,0
1116,152.4592022895813,0,1
66,152.48447608947754,0,0
1401,152.6695101261139,0,0
1401,152.67162108421326,0,0
1401,152.67166686058044,0,0
66,152.67174577713013,0,1
1401,152.67181777954102,0,0
2736,152.6847264766693,0,0
66,152.6848976612091,0,1
2736,152.6968822479248,0,0
66,152.697096824646,0,1
602,152.6972360610962,0,1
1401,152.70662307739258,0,0
1401,152.70863723754883,0,0
602,152.7086374759674,0,0
66,152.70876741409302,0,1
602,152.7090983390808,0,1
2736,152.7169690132141,0,0
66,152.71713089942932,0,1
66,152.7189450263977,0,0
1422,152.7269525527954,0,0
66,152.72713565826416,0,1
66,152.7330846786499,0,0
1514,152.83062958717346,0,0
66,152.83070731163025,0,1
1401,152.83249759674072,0,0
1401,152.84339213371277,0,0
1401,152.84339237213135,0,0
66,152.84342575073242,0,1
602,152.84369254112244,0,1
405,152.84828162193298,0,0
2736,152.88355588912964,0,0
66,152.88359379768372,0,1
602,152.8841061592102,0,1
292,152.90389013290405,0,0
66,152.9453387260437,0,0
66,152.9479103088379,0,1
1514,152.99686789512634,0,0
1401,152.9968683719635,0,0
66,152.996901512146,0,1
66,152.9969084262848,0,1
1401,152.99711990356445,0,0
66,152.9971306324005,0,1
1401,153.0073254108429,0,0
66,153.0073525905609,0,1
405,153.02359580993652,0,0
66,153.02362656593323,0,1
1366,153.02878737449646,0,0
1366,153.0368778705597,0,0
66,153.0369095802307,0,1
1401,153.0459005832672,0,0
179,153.04826593399048,0,0
66,153.04829835891724,0,1
1086,153.05330848693848,0,0
1401,153.08851718902588,0,0
1401,153.08888959884644,0,0
66,153.08891820907593,0,1
292,153.0932719707489,0,0
66,153.09339022636414,0,1
66,153.0960018634796,0,1
2736,153.15735268592834,0,0
66,153.15747046470642,0,1
2736,153.16199040412903,0,0
66,153.1620388031006,0,1
602,153.1623136997223,0,1
518,153.17220258712769,0,0
66,153.1886603832245,0,0
66,153.2198941707611,0,1
1138,153.2784445285797,0,0
66,153.27848267555237,0,1
602,153.2789752483368,0,1
66,153.29882788658142,0,0
602,153.29886198043823,0,1
66,153.31911873817444,0,0
1401,153.41752243041992,0,0
66,153.41759824752808,0,1
1401,153.4176070690155,0,0
66,153.4176115989685,0,1
292,153.42228937149048,0,0
66,153.4223461151123,0,1
2736,153.48508715629578,0,0
66,153.48530673980713,0,1
1401,153.4899537563324,0,0
66,153.4900417327881,0,1
1401,153.49005126953125,0,0
66,153.49005699157715,0,1
2736,153.50146412849426,0,0
66,153.50153231620789,0,1
2736,153.51147890090942,0,0
66,153.51154685020447,0,1
970,153.51952648162842,0,0
66,153.51964402198792,0,1
602,153.5199997425079,0,1
66,153.54418015480042,0,0
1514,153.5802037715912,0,0
66,153.58036160469055,0,1
602,153.62917184829712,0,0
602,153.62952542304993,0,1
66,153.65277338027954,0,0
1514,153.858820438385,0,0
66,153.8590030670166,0,1
602,153.91946291923523,0,0
602,153.92058491706848,0,1
66,153.94334888458252,0,0
1514,153.94941210746765,0,0
66,153.94963026046753,0,1
602,153.95062828063965,0,1
1401,153.95217156410217,0,0
1401,153.95254731178284,0,0
66,153.9526298046112,0,1
2736,153.96439719200134,0,0
66,153.9644856452942,0,1
518,153.98103618621826,0,0
1401,154.02176094055176,0,0
66,154.02191352844238,0,1
1401,154.0220272541046,0,0
292,154.047682762146,0,0
66,154.0477774143219,0,1
1514,154.11356711387634,0,0
66,154.11373353004456,0,1
1514,154.13589358329773,0,0
66,154.1359510421753,0,1
602,154.1647868156433,0,0
602,154.16509222984314,0,1
66,154.1834352016449,0,0
1401,154.18378043174744,0,0
1401,154.1839382648468,0,0
66,154.18400835990906,0,1
602,154.18415570259094,0,1
292,154.1887710094452,0,0
66,154.23190116882324,0,1
66,154.2451992034912,0,0
1401,154.29792976379397,0,0
66,154.29799890518188,0,1
179,154.2983934879303,0,0
66,154.29843854904175,0,1
1401,154.300279378891,0,0
66,154.3003408908844,0,1
1401,154.3007001876831,0,0
66,154.3007197380066,0,1
292,154.32424759864807,0,0
66,154.32431030273438,0,1
1514,154.34850025177002,0,0
66,154.3485894203186,0,1
1401,154.35151743888855,0,0
179,154.368305683136,0,0
66,154.36843872070312,0,1
1366,154.40919184684753,0,0
1116,154.41051602363586,0,1
866,154.41616368293762,0,0
66,154.42955875396729,0,0
66,154.45993447303772,0,1
2736,154.46180486679077,0,0
66,154.46200227737427,0,1
602,154.4624044895172,0,1
292,154.46751594543457,0,0
66,154.48408722877502,0,0
1401,154.50451946258545,0,0
66,154.5045874118805,0,1
1401,154.5107619762421,0,0
1401,154.5119013786316,0,0
66,154.51198649406433,0,1
602,154.5122151374817,0,1
405,154.53034210205078,0,0
66,154.56938552856445,0,0
66,154.5719780921936,0,1
2736,154.62476205825806,0,0
66,154.62490606307983,0,1
292,154.62907028198242,0,0
66,154.62925100326538,0,1
1401,154.6754584312439,0,0
1401,154.67555332183838,0,0
66,154.6756308078766,0,1
1740,154.6804919242859,0,0
66,154.68059253692627,0,1
2736,154.78774571418762,0,0
66,154.78800892829895,0,1
292,154.79199314117432,0,0
66,154.79224753379822,0,1
1401,154.80964279174805,0,0
179,154.83885169029236,0,0
2736,154.83885216712952,0,0
66,154.8389768600464,0,1
66,154.8391408920288,0,1
602,154.83960390090942,0,1
1401,154.84470200538635,0,0
405,154.86034870147705,0,0
66,154.8603491783142,0,0
66,154.86040544509888,0,1
2736,154.95705580711365,0,0
292,154.9570562839508,0,0
66,154.95731687545776,0,1
602,154.95767331123352,0,1
66,154.98399758338928,0,0
2736,155.00289678573608,0,0
66,155.00317120552063,0,1
1401,155.007728099823,0,0
1401,155.00802040100098,0,0
66,155.00804138183594,0,1
518,155.01840949058533,0,0
66,155.0601077079773,0,1
1401,155.117182970047,0,0
1401,155.11730813980105,0,0
66,155.11755442619324,0,1
1401,155.12222981452942,0,0
405,155.12235164642334,0,0
66,155.12237882614136,0,1
1401,155.16503024101257,0,0
1401,155.16648650169373,0,0
66,155.16662216186523,0,1
602,155.16707921028137,0,1
1401,155.16987895965576,0,0
1401,155.17014813423157,0,0
66,155.17030096054077,0,1
518,155.1798243522644,0,0
66,155.22013974189758,0,1
66,155.23205494880676,0,0
1401,155.28311109542847,0,0
1401,155.28320121765137,0,0
66,155.28324627876282,0,1
292,155.28738069534302,0,0
66,155.28764629364014,0,1
1401,155.4945845603943,0,0
1401,155.49476265907288,0,0
66,155.4948227405548,0,1
292,155.49957633018494,0,0
66,155.49971437454224,0,1
2736,155.61107444763184,0,0
66,155.61140966415405,0,1
2736,155.61578392982483,0,0
66,155.61596202850342,0,1
2736,155.62916707992554,0,0
66,155.62933254241943,0,1
602,155.62982869148254,0,1
1401,155.63773036003113,0,0
857,155.6379051208496,0,0
66,155.63819646835327,0,1
66,155.650297164917,0,0
2736,155.6597237586975,0,0
66,155.66009283065796,0,1
1740,155.6671998500824,0,0
66,155.66733384132385,0,1
2736,155.9377782344818,0,0
66,155.93794441223145,0,1
2736,155.94362711906433,0,0
66,155.9437437057495,0,1
1966,155.95643258094788,0,0
66,155.9564745426178,0,1
1514,155.98614168167114,0,0
66,155.98621654510498,0,1
602,155.98657989501953,0,1
1514,156.03005385398865,0,0
66,156.0302815437317,0,1
2736,156.3362226486206,0,0
66,156.33646988868713,0,1
1401,156.3403286933899,0,0
1401,156.34076809883118,0,0
66,156.3407847881317,0,1
518,156.35318088531494,0,0
66,156.39628267288208,0,1
1514,156.4460699558258,0,0
66,156.44624543190002,0,1
1514,156.49989008903503,0,0
66,156.49999380111694,0,1
2638,156.6489176750183,0,0
66,156.64904141426086,0,1
1514,156.76399993896484,0,0
66,156.76411485671997,0,1
2736,156.81400871276855,0,0
66,156.81414079666138,0,1
602,156.81464505195618,0,1
1668,156.82057285308838,0,0
66,156.82096147537231,0,1
66,156.87537741661072,0,0
1514,156.97720909118652,0,0
66,156.97734236717224,0,1
2736,156.98014903068542,0,0
66,156.9804196357727,0,1
1401,156.99215602874756,0,0
333,156.99811506271362,0,0
66,156.99825310707092,0,1
2736,157.1388144493103,0,0
66,157.13917136192322,0,1
2736,157.14430975914,0,0
66,157.1444272994995,0,1
446,157.15672826766968,0,0
66,157.20026063919067,0,1
2736,157.3034543991089,0,0
66,157.30356001853943,0,1
1401,157.30847668647766,0,0
1401,157.30861735343933,0,0
66,157.30863571166992,0,1
602,157.30895566940308,0,1
446,157.31932663917542,0,0
66,157.3297564983368,0,0
66,157.3599796295166,0,1
1401,157.4661774635315,0,0
1401,157.4666199684143,0,0
